season_name,id,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,points_per_game,player_id,first_name,second_name,birth_date
2019/20,,53,849,1,5,2,14,0,0,0,1,0,0,3,197,235.2,341.4,325.0,89.9,0,0,0.00,0.00,0.00,0.00,,516,Callum,Hudson-Odoi,2000-11-07
2020/21,,59,1050,2,3,6,5,0,0,0,0,0,0,2,239,291.8,471.5,336.0,109.9,0,0,0.00,0.00,0.00,0.00,,516,Callum,Hudson-Odoi,2000-11-07
2021/22,,49,958,1,4,6,8,0,0,0,1,0,0,1,163,175.4,326.9,326.0,82.7,0,0,0.00,0.00,0.00,0.00,,516,Callum,Hudson-Odoi,2000-11-07
2022/23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,516,Callum,Hudson-Odoi,2000-11-07
2023/24,,109,1846,8,2,2,41,0,0,0,0,0,0,14,371,489.0,514.2,444.0,145.0,0,20,2.65,2.02,4.67,28.38,,516,Callum,Hudson-Odoi,2000-11-07
2024/25,,103,2190,5,3,11,23,0,0,0,2,0,0,7,454,445.6,663.9,405.0,151.0,0,25,2.52,2.54,5.06,27.79,,516,Callum,Hudson-Odoi,2000-11-07
2020/21,,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,2.0,0.2,0,0,0.00,0.00,0.00,0.00,,517,Elliot,Anderson,2002-11-06
2021/22,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,517,Elliot,Anderson,2002-11-06
2022/23,,30,395,0,1,1,7,0,0,0,0,0,0,2,93,98.8,129.9,186.0,41.5,0,3,1.14,1.45,2.59,6.03,,517,Elliot,Anderson,2002-11-06
2023/24,,42,1018,0,2,5,14,0,0,0,3,0,0,3,144,187.4,223.7,201.0,61.1,0,10,1.63,1.25,2.88,12.49,,517,Elliot,Anderson,2002-11-06
2024/25,,107,2726,2,6,13,37,0,0,0,10,0,0,8,526,638.8,605.2,308.0,155.6,0,33,2.04,3.51,5.55,40.36,,517,Elliot,Anderson,2002-11-06
2024/25,,52,835,3,2,1,16,0,0,0,5,0,0,0,212,221.8,182.9,239.0,64.6,0,5,2.13,1.87,4.00,12.56,,518,João Pedro,Ferreira da Silva,1999-08-01
2023/24,,67,1489,2,2,6,27,0,0,0,4,0,0,6,276,340.4,176.2,187.0,70.6,0,19,1.30,1.14,2.44,21.20,,519,Nicolás,Domínguez,1998-06-28
2024/25,,54,1954,0,1,7,27,0,0,0,9,0,0,0,292,410.2,247.2,237.0,89.4,0,23,1.58,1.58,3.16,31.90,,519,Nicolás,Domínguez,1998-06-28
2022/23,,22,578,1,0,1,14,0,0,0,2,0,0,0,88,107.8,56.4,47.0,21.1,0,6,0.34,0.19,0.53,14.13,,520,Lewis,O'Brien,1998-10-14
2023/24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,520,Lewis,O'Brien,1998-10-14
2024/25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,520,Lewis,O'Brien,1998-10-14
2023/24,,25,1031,0,0,4,16,0,0,0,6,0,0,0,89,168.8,112.9,43.0,32.5,0,13,0.67,0.40,1.07,14.75,,521,Ibrahim,Sangaré,1997-12-02
2024/25,,20,584,0,1,2,6,0,0,0,3,0,0,0,107,130.6,80.3,21.0,23.2,0,7,0.02,0.21,0.23,8.41,,521,Ibrahim,Sangaré,1997-12-02
2022/23,,53,1833,0,3,5,36,0,0,0,5,0,0,0,177,215.0,103.3,233.0,54.5,0,21,1.99,0.43,2.42,29.34,,522,Ryan,Yates,1997-11-21
2023/24,,59,1979,1,1,1,38,0,0,0,6,0,0,1,235,330.4,133.8,258.0,72.1,0,21,2.78,0.59,3.37,31.96,,522,Ryan,Yates,1997-11-21
2024/25,,67,1901,2,2,6,27,0,0,0,10,0,0,3,306,344.4,241.1,265.0,85.4,0,18,2.41,0.47,2.88,27.84,,522,Ryan,Yates,1997-11-21
2024/25,,2,28,0,0,0,0,0,0,0,0,0,0,0,9,5.2,0.3,0.0,0.6,0,0,0.00,0.00,0.00,0.31,,523,Eric,da Silva Moreira,2006-05-03
2008/09,,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,525,Chris,Wood,1991-12-07
2010/11,,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,525,Chris,Wood,1991-12-07
2014/15,,11,114,1,0,0,3,0,0,0,0,0,0,0,26,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,525,Chris,Wood,1991-12-07
2017/18,,104,1621,10,1,10,11,0,0,0,1,0,0,20,314,442.0,203.5,692.0,133.8,0,0,0.00,0.00,0.00,0.00,,525,Chris,Wood,1991-12-07
2018/19,,131,2580,10,3,7,49,0,0,0,2,0,0,17,379,475.8,310.3,911.0,167.9,0,0,0.00,0.00,0.00,0.00,,525,Chris,Wood,1991-12-07
2019/20,,136,2436,14,1,11,33,1,0,0,1,0,0,21,384,552.2,299.6,1070.0,190.8,0,0,0.00,0.00,0.00,0.00,,525,Chris,Wood,1991-12-07
2020/21,,138,2741,12,3,9,43,0,0,0,0,0,0,16,395,595.8,323.2,1129.0,204.0,0,0,0.00,0.00,0.00,0.00,,525,Chris,Wood,1991-12-07
2021/22,,91,2694,5,0,6,41,0,0,0,1,0,0,8,228,274.8,265.4,784.0,130.5,0,0,0.00,0.00,0.00,0.00,,525,Chris,Wood,1991-12-07
2022/23,,53,807,3,0,4,9,0,0,0,0,0,0,7,163,145.2,82.1,169.0,39.3,0,9,2.71,0.37,3.08,11.80,,525,Chris,Wood,1991-12-07
2023/24,,131,1801,14,1,2,34,0,0,0,0,0,0,22,456,598.2,281.1,795.0,167.4,0,20,11.71,0.92,12.63,27.19,,525,Chris,Wood,1991-12-07
2024/25,,200,2958,20,3,15,37,0,0,0,1,0,0,41,744,838.4,320.0,900.0,205.6,0,35,13.42,1.59,15.01,40.64,,525,Chris,Wood,1991-12-07
2022/23,,100,1395,10,1,5,29,0,0,0,2,0,0,16,320,416.2,140.1,405.0,95.6,0,17,6.86,0.29,7.15,26.43,,527,Taiwo,Awoniyi,1997-08-12
2023/24,,67,1036,6,3,3,21,0,0,0,2,0,0,5,247,303.2,134.4,308.0,74.2,0,12,4.85,0.90,5.75,15.61,,527,Taiwo,Awoniyi,1997-08-12
2024/25,,32,398,1,0,1,10,0,0,0,0,0,0,0,89,67.0,40.9,118.0,21.9,0,3,2.15,0.12,2.27,6.65,,527,Taiwo,Awoniyi,1997-08-12
2013/14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,529,Simon,Moore,1990-05-19
2019/20,,3,180,0,0,0,6,0,0,0,0,0,5,0,23,28.0,0.0,0.0,2.8,0,0,0.00,0.00,0.00,0.00,,529,Simon,Moore,1990-05-19
2020/21,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,529,Simon,Moore,1990-05-19
2021/22,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,533,Aji,Alese,2001-01-17
2019/20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,535,Dennis,Cirkin,2002-04-06
2021/22,,2,148,0,0,0,5,0,0,0,0,0,0,0,29,45.6,12.8,2.0,6.1,0,0,0.00,0.00,0.00,0.00,,536,Leo Fuhr,Hjelde,2003-08-26
2022/23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,536,Leo Fuhr,Hjelde,2003-08-26
2020/21,,1,37,0,0,0,0,0,0,0,0,0,0,0,4,2.6,0.9,2.0,0.6,0,0,0.00,0.00,0.00,0.00,,537,Niall,Huggins,2000-12-18
2023/24,,97,2220,6,1,4,38,0,0,0,3,0,0,8,330,477.6,507.8,751.0,173.4,0,25,4.19,3.26,7.45,36.64,,543,Simon,Adingra,2002-01-01
2024/25,,60,1081,2,3,2,23,0,0,0,0,0,0,0,207,212.4,261.9,337.0,80.9,0,12,2.47,2.73,5.20,18.94,,543,Simon,Adingra,2002-01-01
2013/14,,1,46,0,0,0,4,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,545,Patrick,Roberts,1997-02-05
2015/16,,1,5,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,545,Patrick,Roberts,1997-02-05
2019/20,,3,24,0,0,0,2,0,0,0,0,0,0,0,12,4.4,0.6,0.0,0.5,0,0,0.00,0.00,0.00,0.00,,545,Patrick,Roberts,1997-02-05
2022/23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,548,Romaine,Mundle,2003-04-24
2020/21,,14,344,0,0,0,5,0,0,0,0,0,0,0,43,55.0,71.5,91.0,21.8,0,0,0.00,0.00,0.00,0.00,,550,Ian,Poveda-Ocampo,2000-02-09
2021/22,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,550,Ian,Poveda-Ocampo,2000-02-09
2021/22,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,556,Pierre,Ekwah Elimby,2002-01-15
2023/24,,112,3420,0,0,7,61,0,0,0,2,0,110,9,730,974.2,0.0,0.0,97.4,0,38,0.00,0.00,0.00,63.58,,565,Guglielmo,Vicario,1996-10-07
2024/25,,66,2160,0,0,4,37,0,0,0,1,0,68,2,293,587.8,0.0,0.0,58.5,0,24,0.00,0.00,0.00,33.60,,565,Guglielmo,Vicario,1996-10-07
2019/20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,566,Brandon,Austin,1999-01-08
2021/22,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,566,Brandon,Austin,1999-01-08
2022/23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,566,Brandon,Austin,1999-01-08
2023/24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,566,Brandon,Austin,1999-01-08
2024/25,,1,90,0,0,0,2,0,0,0,0,0,2,0,7,20.0,0.0,0.0,2.0,0,1,0.00,0.00,0.00,2.53,,566,Brandon,Austin,1999-01-08
2024/25,,17,540,0,0,1,11,0,0,0,0,0,24,0,86,208.2,10.1,0.0,21.7,0,6,0.00,0.01,0.01,11.80,,567,Antonín,Kinský,2003-03-13
2022/23,,59,1132,3,3,2,26,0,0,0,0,0,0,5,253,330.4,403.7,175.0,90.9,0,13,1.81,2.29,4.10,19.42,,568,Pedro,Porro Sauceda,1999-09-13
2023/24,,136,3090,3,8,7,54,0,0,0,3,0,0,20,720,839.0,877.4,365.0,208.5,0,35,2.92,6.18,9.10,58.42,,568,Pedro,Porro Sauceda,1999-09-13
2024/25,,98,2606,2,6,6,47,0,0,0,5,0,0,6,456,778.4,932.9,200.0,191.2,0,28,1.63,4.71,6.34,49.37,,568,Pedro,Porro Sauceda,1999-09-13
2021/22,,63,1844,1,0,5,25,0,0,0,8,0,0,10,385,498.8,98.9,102.0,69.9,0,0,0.00,0.00,0.00,0.00,,569,Cristian,Romero,1998-04-27
2022/23,,66,2363,0,2,8,41,0,0,0,9,1,0,3,447,546.2,136.2,91.0,77.3,0,26,1.50,1.02,2.52,34.11,,569,Cristian,Romero,1998-04-27
2023/24,,107,2790,5,0,7,46,1,0,0,7,1,0,15,591,841.8,161.9,252.0,125.9,0,33,3.25,1.41,4.66,52.55,,569,Cristian,Romero,1998-04-27
2024/25,,49,1416,1,1,3,22,0,0,0,3,0,0,3,245,343.2,113.1,232.0,69.0,0,18,1.52,0.81,2.33,19.31,,569,Cristian,Romero,1998-04-27
2019/20,,9,275,0,1,1,8,0,0,0,0,1,0,0,46,58.4,26.0,6.0,8.9,0,0,0.00,0.00,0.00,0.00,,570,Kevin,Danso,1998-09-19
2024/25,,16,842,0,0,1,18,0,0,0,0,0,0,0,104,242.0,34.4,72.0,34.9,0,9,0.40,0.12,0.52,17.19,,570,Kevin,Danso,1998-09-19
2012/13,,99,3052,1,2,8,48,0,0,0,5,0,0,6,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,571,Ben,Davies,1993-04-24
2013/14,,99,2874,2,1,6,46,0,0,0,3,0,0,12,179,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,571,Ben,Davies,1993-04-24
2014/15,,31,895,0,1,2,12,0,0,0,3,0,0,2,160,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,571,Ben,Davies,1993-04-24
2015/16,,52,1291,0,2,5,16,0,0,0,3,0,0,2,269,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,571,Ben,Davies,1993-04-24
2016/17,,90,1739,1,3,8,13,0,0,0,1,0,0,5,443,452.0,449.6,156.0,105.8,0,0,0.00,0.00,0.00,0.00,,571,Ben,Davies,1993-04-24
2017/18,,143,2323,2,7,12,20,0,0,0,3,0,0,14,615,610.0,698.8,201.0,151.0,0,0,0.00,0.00,0.00,0.00,,571,Ben,Davies,1993-04-24
2018/19,,66,1837,0,0,6,26,0,0,0,2,0,0,5,361,388.2,256.6,176.0,82.3,0,0,0.00,0.00,0.00,0.00,,571,Ben,Davies,1993-04-24
2019/20,,41,1430,0,0,4,19,0,0,0,6,0,0,2,223,279.8,172.4,94.0,54.4,0,0,0.00,0.00,0.00,0.00,,571,Ben,Davies,1993-04-24
2020/21,,52,1340,0,2,4,16,0,0,0,1,0,0,1,253,232.8,136.8,65.0,43.4,0,0,0.00,0.00,0.00,0.00,,571,Ben,Davies,1993-04-24
2021/22,,105,2537,1,2,12,30,0,0,0,6,0,0,3,490,501.4,203.5,254.0,96.2,0,0,0.00,0.00,0.00,0.00,,571,Ben,Davies,1993-04-24
2022/23,,99,2284,2,3,9,33,0,0,0,4,0,0,3,470,434.0,291.8,172.0,89.9,0,26,1.01,1.47,2.48,26.59,,571,Ben,Davies,1993-04-24
2023/24,,34,1085,1,2,1,21,0,0,0,2,0,0,0,216,294.8,81.0,124.0,50.3,0,12,2.34,0.57,2.91,22.43,,571,Ben,Davies,1993-04-24
2024/25,,28,1329,0,0,3,26,0,0,0,5,0,0,0,154,343.6,42.1,49.0,43.7,0,14,0.27,0.50,0.77,25.79,,571,Ben,Davies,1993-04-24
2023/24,,14,424,0,0,1,7,0,0,0,1,0,0,0,82,95.4,7.4,6.0,11.0,0,4,0.14,0.01,0.15,8.20,,572,Radu,Drăgușin,2002-02-03
2024/25,,24,1250,0,0,2,29,0,0,0,1,0,0,0,96,256.4,58.1,47.0,36.2,0,14,0.13,0.16,0.29,28.59,,572,Radu,Drăgușin,2002-02-03
2022/23,,4,5,0,0,0,0,0,0,0,0,0,0,0,10,0.2,1.3,20.0,2.2,0,0,0.06,0.00,0.06,0.47,,573,Djed,Spence,2000-08-09
2023/24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,573,Djed,Spence,2000-08-09
2024/25,,51,1790,1,2,3,39,1,0,0,2,1,0,6,216,433.0,226.6,100.0,76.1,0,19,0.58,1.41,1.99,34.79,,573,Djed,Spence,2000-08-09
2023/24,,79,2391,2,3,5,43,0,0,0,5,1,0,8,402,534.8,357.9,279.0,117.3,0,28,2.42,2.36,4.78,48.70,,574,Destiny,Udogie,2002-11-28
2024/25,,43,1923,0,1,2,35,1,0,0,2,0,0,0,233,354.8,256.5,132.0,74.5,0,24,0.31,1.22,1.53,33.28,,574,Destiny,Udogie,2002-11-28
2023/24,,81,2341,3,0,5,38,0,0,0,5,0,0,10,501,561.6,56.7,85.0,70.5,0,27,0.61,0.33,0.94,37.56,,575,Micky,van de Ven,2001-04-19
2024/25,,32,1014,0,2,2,17,0,0,0,4,0,0,2,139,212.0,39.4,57.0,30.9,0,12,0.54,0.70,1.24,13.28,,575,Micky,van de Ven,2001-04-19
2023/24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,576,Ashley,Phillips,2005-06-26
2024/25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,576,Ashley,Phillips,2005-06-26
2015/16,,70,1107,4,1,6,12,0,0,0,0,0,0,11,230,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,579,Son,Heung-min,1992-07-08
2016/17,,174,2063,14,9,10,18,0,0,0,2,0,0,13,512,753.4,642.3,1161.0,255.6,0,0,0.00,0.00,0.00,0.00,,579,Son,Heung-min,1992-07-08
2017/18,,178,2292,12,8,14,18,0,0,0,0,0,0,16,544,725.8,588.2,1177.0,249.1,0,0,0.00,0.00,0.00,0.00,,579,Son,Heung-min,1992-07-08
2018/19,,159,2033,12,8,10,23,0,0,0,2,1,0,17,489,690.6,508.0,1002.0,219.9,0,0,0.00,0.00,0.00,0.00,,579,Son,Heung-min,1992-07-08
2019/20,,169,2478,11,13,7,32,0,0,1,0,2,0,18,544,800.6,606.1,1144.0,254.6,0,0,0.00,0.00,0.00,0.00,,579,Son,Heung-min,1992-07-08
2020/21,,228,3119,17,11,13,36,0,0,0,0,0,0,26,777,1052.2,1049.9,1046.0,315.2,0,0,0.00,0.00,0.00,0.00,,579,Son,Heung-min,1992-07-08
2021/22,,258,3009,23,10,18,30,0,0,0,2,0,0,27,819,1201.8,1051.5,1296.0,355.4,0,0,0.00,0.00,0.00,0.00,,579,Son,Heung-min,1992-07-08
2022/23,,152,2886,10,6,9,55,0,0,0,2,0,0,8,471,732.6,852.0,919.0,250.2,0,33,9.80,4.56,14.36,42.74,,579,Son,Heung-min,1992-07-08
2023/24,,213,2934,17,10,8,51,1,0,0,1,0,0,25,707,993.2,921.9,1131.0,304.7,0,34,11.49,7.87,19.36,53.77,,579,Son,Heung-min,1992-07-08
2024/25,,129,2106,7,10,4,35,0,0,1,1,0,0,12,543,629.6,734.9,707.0,207.2,0,24,7.25,4.97,12.22,37.99,,579,Son,Heung-min,1992-07-08
2022/23,,122,2930,8,5,7,54,0,0,2,6,0,0,15,384,480.6,374.4,733.0,158.1,0,33,8.39,2.00,10.39,53.79,,580,Brennan,Johnson,2001-05-23
2023/24,,131,2317,5,12,5,42,0,0,0,3,0,0,9,397,554.4,624.3,782.0,196.3,0,26,10.36,4.30,14.65,43.97,,580,Brennan,Johnson,2001-05-23
2024/25,,137,2171,11,6,2,38,0,0,0,5,0,0,13,461,559.6,295.0,761.0,161.0,0,24,10.75,1.99,12.74,38.88,,580,Brennan,Johnson,2001-05-23
2018/19,,137,2831,7,7,8,44,0,0,1,3,1,0,12,619,801.4,1515.0,769.0,308.4,0,0,0.00,0.00,0.00,0.00,,581,James,Maddison,1996-11-23
2019/20,,125,2624,6,5,10,26,0,0,0,4,0,0,14,548,642.4,1246.4,702.0,259.2,0,0,0.00,0.00,0.00,0.00,,581,James,Maddison,1996-11-23
2020/21,,133,2093,8,7,10,28,0,0,0,4,0,0,12,473,588.4,770.3,668.0,202.5,0,0,0.00,0.00,0.00,0.00,,581,James,Maddison,1996-11-23
2021/22,,181,2454,12,11,5,41,0,0,0,3,0,0,24,637,827.4,706.2,770.0,230.2,0,0,0.00,0.00,0.00,0.00,,581,James,Maddison,1996-11-23
2022/23,,135,2479,10,9,4,54,0,0,1,10,0,0,9,520,802.4,984.9,805.0,259.7,0,28,8.50,5.53,14.03,47.16,,581,James,Maddison,1996-11-23
2023/24,,117,2137,4,11,7,31,0,0,0,5,0,0,9,495,630.4,979.5,605.0,221.4,0,26,6.53,6.21,12.74,32.54,,581,James,Maddison,1996-11-23
2024/25,,133,1799,9,8,6,32,0,0,0,6,0,0,15,592,683.4,702.3,495.0,187.8,0,21,5.54,5.92,11.46,32.39,,581,James,Maddison,1996-11-23
2023/24,,137,2485,8,9,3,61,0,0,0,6,0,0,13,476,667.2,472.9,566.0,170.8,0,27,5.06,3.48,8.54,49.50,,582,Mohammed,Kudus,2000-08-02
2024/25,,106,2589,5,4,7,46,0,0,0,2,1,0,5,373,471.6,552.5,752.0,177.5,0,31,6.97,2.67,9.64,43.46,,582,Mohammed,Kudus,2000-08-02
2021/22,,99,1259,5,9,9,11,0,0,0,3,0,0,8,343,425.2,368.7,442.0,123.3,0,0,0.00,0.00,0.00,0.00,,583,Dejan,Kulusevski,2000-04-25
2022/23,,96,2062,2,7,8,40,0,0,0,2,0,0,5,310,410.8,639.4,514.0,156.0,0,23,2.68,4.76,7.44,30.15,,583,Dejan,Kulusevski,2000-04-25
2023/24,,130,2759,8,3,8,46,0,0,0,7,0,0,14,463,698.8,950.4,953.0,260.1,0,31,4.95,6.37,11.31,49.32,,583,Dejan,Kulusevski,2000-04-25
2024/25,,117,2386,7,4,6,41,0,0,0,3,0,0,9,426,613.6,843.8,733.0,218.7,0,27,4.06,4.03,8.09,42.39,,583,Dejan,Kulusevski,2000-04-25
2024/25,,42,908,2,2,2,20,0,0,0,2,0,0,2,151,183.8,208.3,236.0,62.3,0,11,2.96,1.55,4.51,17.39,,584,Mathys,Tel,2005-04-27
2021/22,,52,1360,0,4,9,12,0,0,0,5,0,0,4,266,322.8,244.8,122.0,68.9,0,0,0.00,0.00,0.00,0.00,,585,Rodrigo,Bentancur,1997-06-25
2022/23,,71,1501,5,2,6,24,0,0,0,8,0,0,7,342,489.6,180.2,236.0,90.7,0,17,2.26,0.68,2.94,19.71,,585,Rodrigo,Bentancur,1997-06-25
2023/24,,32,997,1,1,1,25,0,0,0,7,0,0,0,153,193.0,174.9,156.0,52.1,0,13,2.01,1.05,3.06,19.98,,585,Rodrigo,Bentancur,1997-06-25
2024/25,,49,1640,2,0,3,26,0,0,0,9,0,0,1,293,324.6,208.5,165.0,70.2,0,21,1.36,1.02,2.38,26.87,,585,Rodrigo,Bentancur,1997-06-25
2024/25,,44,1200,0,2,3,25,0,0,0,3,0,0,0,216,237.2,218.7,97.0,55.0,0,11,0.71,0.82,1.53,24.33,,586,Lucas,Bergvall,2006-02-02
2018/19,,43,1764,0,0,3,32,0,0,0,5,0,0,0,170,253.4,213.0,201.0,66.8,0,0,0.00,0.00,0.00,0.00,,587,Yves,Bissouma,1996-08-30
2019/20,,39,1253,1,0,4,18,0,0,0,4,0,0,0,207,238.8,110.6,101.0,45.1,0,0,0.00,0.00,0.00,0.00,,587,Yves,Bissouma,1996-08-30
2020/21,,77,3112,1,0,11,42,0,0,0,8,1,0,2,487,523.6,295.5,196.0,101.1,0,0,0.00,0.00,0.00,0.00,,587,Yves,Bissouma,1996-08-30
2021/22,,66,2110,1,2,7,28,0,0,0,10,0,0,9,351,429.2,169.3,126.0,72.4,0,0,0.00,0.00,0.00,0.00,,587,Yves,Bissouma,1996-08-30
2022/23,,27,998,0,0,1,20,0,0,0,6,0,0,0,176,129.8,137.0,24.0,29.0,0,10,0.17,0.37,0.54,13.91,,587,Yves,Bissouma,1996-08-30
2023/24,,44,2070,0,0,7,35,0,0,0,8,2,0,0,315,403.0,279.4,140.0,82.3,0,26,1.18,1.67,2.85,41.30,,587,Yves,Bissouma,1996-08-30
2024/25,,50,1396,2,0,3,28,0,0,0,7,0,0,4,258,283.8,133.8,59.0,48.0,0,16,0.64,0.48,1.12,26.38,,587,Yves,Bissouma,1996-08-30
2023/24,,82,2095,3,4,2,48,0,0,0,3,0,0,3,303,331.0,435.4,445.0,121.1,0,25,2.75,3.32,6.07,45.35,,588,Wilson,Odobert,2004-11-28
2024/25,,34,843,1,0,1,20,0,0,0,0,0,0,3,92,101.2,108.6,156.0,36.7,0,9,1.63,0.76,2.39,16.29,,588,Wilson,Odobert,2004-11-28
2022/23,,44,560,4,0,0,11,0,0,0,0,0,0,1,156,219.0,97.6,117.0,43.4,0,4,1.21,0.78,1.99,12.18,,589,Manor,Solomon,1999-07-24
2023/24,,14,196,0,2,0,2,0,0,0,1,0,0,2,53,73.4,144.3,61.0,28.0,0,2,0.41,0.75,1.16,1.79,,589,Manor,Solomon,1999-07-24
2024/25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,589,Manor,Solomon,1999-07-24
2021/22,,9,86,0,0,0,1,0,0,0,0,0,0,0,32,22.8,37.3,25.0,8.5,0,0,0.00,0.00,0.00,0.00,,590,Bryan,Gil Salvatierra,2001-02-11
2022/23,,9,146,0,1,1,1,0,0,0,1,0,0,0,22,30.4,27.5,27.0,8.5,0,2,0.10,0.08,0.18,0.90,,590,Bryan,Gil Salvatierra,2001-02-11
2023/24,,12,200,0,0,0,11,0,0,0,0,0,0,0,41,28.6,70.1,59.0,15.9,0,2,0.67,0.24,0.91,7.19,,590,Bryan,Gil Salvatierra,2001-02-11
2024/25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,590,Bryan,Gil Salvatierra,2001-02-11
2021/22,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,591,Archie,Gray,2006-03-12
2022/23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,591,Archie,Gray,2006-03-12
2024/25,,45,1750,0,0,2,41,1,0,0,1,0,0,0,253,254.6,71.4,15.0,34.3,0,19,0.03,0.19,0.22,37.33,,591,Archie,Gray,2006-03-12
2023/24,,2,3,0,0,0,0,0,0,0,0,0,0,0,4,1.0,0.5,0.0,0.1,0,0,0.00,0.00,0.00,0.05,,592,Mikey,Moore,2007-08-11
2024/25,,19,359,0,2,0,5,0,0,0,0,0,0,0,51,33.2,45.2,34.0,11.0,0,3,0.20,0.56,0.76,6.87,,592,Mikey,Moore,2007-08-11
2022/23,,14,211,0,1,0,11,0,0,0,1,0,0,0,60,55.4,26.8,4.0,8.6,0,2,0.06,0.03,0.09,5.80,,593,Pape Matar,Sarr,2002-09-14
2023/24,,86,2063,3,3,9,27,0,0,0,9,0,0,4,397,406.0,373.3,317.0,110.2,0,27,3.17,2.09,5.26,34.83,,593,Pape Matar,Sarr,2002-09-14
2024/25,,71,1901,3,2,2,38,0,0,0,6,0,0,4,365,398.4,257.2,220.0,87.2,0,22,3.72,0.78,4.50,36.38,,593,Pape Matar,Sarr,2002-09-14
2024/25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,,594,Yang,Min-hyeok,2006-04-16
